legal_entity_id	estimated_number_employees	nace_code	secondary_nace_code	task
41160458	130.0	7112.0	7112.0	none
41160662	1360.0	2611.0	2611.0	none
41160726	149.0	4614.0	4613.0	none
41160832	151.0	4761.0	6201.0	none
41161243	271.0	4643.0	2651.0	none
41161599	16.0	7112.0		none
41161606	51.0	2454.0	2452.0	none
41162653	122.0	4633.0		none
41164772	109.0	4673.0	4673.0	none
41165867	418.0	8542.0		predict future
41166226	610.0	4322.0	2825.0	none
41166453	598.0	2651.0	7112.0	none
41166748	35.0	28.0	2651.0	none
41166773	5.0	1814.0		none
41166807	55.0	4633.0		none
41166825	166.0	2732.0		none
41168979	158.0	2651.0		none
41168997	40.0	7010.0	6832.0	none
41169011	1100.0	2670.0	2611.0	none
41169286	150.0	2651.0	4669.0	none
41169695	82.0	3250.0	4791.0	none
41169872	5.0	85.0		none
41170075	280.0	2651.0	2620.0	none
41170088	100.0	3250.0		none
41170251	13.0	2511.0	2433.0	none
41170291	49.0	9499.0		none
41170593	20.0	4771.0		none
41170779	19.0	2829.0		none
41170836	800.0	1072.0	1071.0	none
41171171	120.0	9101.0		none
41171276	14.0	3821.0	3832.0	none
41171285	9.0	711.0		none
41171342	13251.0	4931.0	4920.0	none
41171357	5.0	111.0		none
41171709	38.0	2829.0		none
41171732	1325.0	2910.0	2899.0	none
41171754	610.0	4652.0		none
41172057				none
41172271	432.0	2651.0	3250.0	none
41172306	160.0	2815.0	2829.0	none
41172445	5.0	4752.0		none
41173527	19.0	2211.0		none
41173542	2900.0	8542.0		none
41173815	5.0	411.0		none
41173871	20.0	477.0	4665.0	none
41175156	5.0	862.0		none
41175180	5.0	4674.0		none
41175395	5.0	4791.0		none
41175420	5.0	5821.0		none
41175425	84.0	6203.0		none
41175449		3011.0		none
41175471	52.0	5224.0	5210.0	none
41175511	407.0	4669.0	2910.0	none
41175836	5.0	35.0		none
41175898	6.0	7112.0	4669.0	none
41176725	869.0	2651.0	3320.0	none
41176790	4792.0	8610.0		none
41176901				none
41176926	148.0	7112.0	7120.0	none
41177032				none
41177065	5.0	701.0		none
41177177				none
41177721		4321.0		none
41177935	115.0	2222.0	2221.0	none
41178168	160.0	3240.0		none
41178260	5.0	4329.0		none
41178450	22.0	9319.0		none
41178662	5.0	2120.0	721.0	none
41178838	14.0	8130.0		none
41178980				none
41179307	150.0	8531.0		none
41179331	49.0	2512.0		none
41179515	199.0	4511.0		none
41180844	5.0	620.0		none
41181878	5.0	99.0		none
41182065	60.0	8130.0		none
41182419	83.0	2599.0		none
41182804	51.0	6202.0	6203.0	none
41183472	49.0	4931.0		none
41183642	278.0	9001.0	9004.0	none
41183714	30.0	4531.0	4791.0	none
41183724	12.0	4321.0	4643.0	none
41183793	9.0	5819.0		none
41183834	1.0	74.0		none
41183928	40.0	2849.0	2841.0	none
41184649	102.0	6203.0		none
41184913	103.0	2899.0	4618.0	none
41185002	26.0	4669.0	4322.0	none
41185004	5.0	7112.0	7112.0	none
41185260	5.0	949.0		none
41185498	7.0	8425.0		none
41185708	100.0	2511.0	2530.0	none
41185946		9411.0		none
41186261	16.0	2813.0		none
41186891	39.0	2562.0		none
41187012	400.0	105.0	4633.0	none
41187099	175.0	3600.0		none
41187130	75.0	1812.0		none
41187138	318.0	4674.0	4752.0	none
41187161	8.0	4649.0	4759.0	none
41187525	253.0	1623.0	2511.0	none
41187646	40.0	2611.0		none
41187688	19.0	4669.0		none
41187814		182.0		none
41187908	24.0	721.0	9609.0	none
41188016	115.0	6419.0		none
41189101	9.0	9602.0	96.0	none
41189190	14.0	6202.0	4651.0	none
41189212				none
41189486	5.0	28.0		none
41189495		255.0		none
41189499	10.0	7112.0	6201.0	none
41189876	5.0	4321.0		none
41189878	5.0	4322.0		none
41191231	1.0	62.0		none
41191304	100.0	7219.0	7211.0	none
41191809	6.0	2651.0		none
41191866	52.0	2550.0	2511.0	none
41191890	5.0	620.0		none
41191900	500.0	4643.0	4643.0	none
41192084	5.0	4321.0		none
41192408	1700.0	6832.0		none
41192769	22.0	7120.0	7420.0	none
41193627	3000.0	8610.0		none
41193706	2548.0	2841.0	2849.0	none
41193955		2591.0		none
41194333	22.0	8622.0		none
41194375	31.0	4321.0	3320.0	none
41194601		279.0		none
41194731	12.0	2790.0	4646.0	none
41195288	33.0	7010.0	5229.0	none
41195450	200.0	4621.0		none
41195672	3.0	94.0		none
41195850	343.0	7420.0	1820.0	none
41195971	147.0	7219.0	2651.0	none
41196176	15.0	2599.0	1512.0	none
41196252	99.0	2893.0		none
41196260	10.0	6920.0		none
41196279		91.0		none
41196983	1231.0	6419.0		none
41197510	32.0	7729.0		none
41197602	75.0	8292.0	5229.0	none
41198194	5.0	8622.0		none
41198491	78.0	4614.0	2611.0	none
41198662	49.0	2611.0	2612.0	none
41198680	220.0	2229.0	2733.0	none
41198728	2.0	4764.0		none
41198888	87.0	1013.0	1085.0	none
41198983	302816.0	4910.0		none
41199085	86.0	4120.0		none
41199251	5.0			none
41199480	271.0	3250.0		none
41199535		2591.0		none
41199549	128.0	3832.0		none
41199748	515.0	4649.0	1723.0	none
41199776	500.0	8610.0		none
41199867	6000.0	8411.0		none
41200819	25.0	8690.0		none
41200914	463.0	3099.0	2910.0	none
41201044	9.0	4520.0		none
41201095		7112.0		none
41201459	2570.0	8610.0		none
41201508	70.0	2841.0	2896.0	none
41201553	19.0	2573.0		none
41201667	201.0	2651.0	4643.0	none
41201747	1000.0	1811.0		none
41201757	4900.0	8542.0		none
41201932		4643.0		none
41201953	114.0	721.0	4741.0	none
41202094				none
41202286	1415.0	8542.0		none
41202335	162.0	2221.0	7410.0	none
41202415	1.0	2712.0	2640.0	none
41202601	11.0	4646.0		none
41203066	29.0	9609.0		none
41203306	5.0	9609.0		none
41203812	2.0	4742.0		none
41203841	115.0	2573.0	292.0	none
41203842	18.0	8559.0		none
41203917	65.0	2573.0	2562.0	none
41204156	25.0	2611.0		none
41204185	20.0	3312.0		none
41205037	480.0	9491.0		none
41205040		701.0		none
41205298	5.0			none
41205467	7.0	4669.0		none
41205749	2.0	6203.0		none
41205844	130.0	2561.0	265.0	none
41205859	48.0	1812.0	7410.0	none
41206532	366.0	2829.0	2899.0	none
41206535	5.0	2670.0		none
41206899	5.0	6910.0		none
41208685	900.0	7219.0		none
41208751	18.0	7112.0		none
41208803	73.0	5912.0	5920.0	none
41208947	5.0	4643.0	7022.0	none
41208979	9.0	4321.0		none
41209055	1524.0	3250.0		none
41209123	2300.0	1812.0	4649.0	none
41209155	282.0	2573.0	2550.0	none
41209823	49.0	3511.0		none
41209870	19.0	2562.0		none
41210129	1100.0	2550.0	2594.0	none
41210149	435.0	2841.0		none
41210477		91.0		none
41210488	70.0	6910.0		none
41210812	5.0	3012.0		none
41210874	32.0	3312.0	2821.0	none
41210941	5.0	6420.0		none
41211455	22.0	4778.0	4762.0	none
41211515	32.0	9609.0	7311.0	none
41211763	5.0	62.0		none
41211820		6420.0		none
41211824		851.0		none
41211909		2611.0		none
41211928		2441.0		none
41211973	750.0	8710.0		none
41212057		712.0		none
41212226	5.0	2620.0	4741.0	none
41212597	331.0	20.0		none
41212603	500.0	4643.0	4643.0	none
41213516	200.0	841.0		none
41213517	100.0	32.0	4618.0	none
41213731	49.0	3250.0		none
41213903	10.0	4321.0		none
41213952	179.0	1623.0		none
41214160	45.0	4399.0		none
41214281	8.0	6201.0	4742.0	none
41214356	24.0	2899.0	3320.0	none
41214373	3.0	4741.0	6209.0	none
41214540	348.0	3600.0		none
41214561	92.0	6209.0	6203.0	none
41214999	75.0	2562.0	2561.0	none
41215160	19.0	4690.0		none
41215264	1684.0	3511.0		none
41215270	99.0	181.0		none
41215800	5.0	461.0		none
41216448	17.0	6201.0	6201.0	none
41217104	25.0	620.0		none
41218108	19.0	7022.0	4741.0	none
41218780	5.0	620.0	4741.0	none
41218880	351.0	2611.0	4643.0	none
41218915	2.0	4649.0		none
41218932	7.0	2651.0	3250.0	none
41219243	83.0	4752.0	3312.0	none
41219262				none
41219637		279.0		none
41219715	108.0	6209.0	7010.0	none
41219783		701.0		none
41219951	383.0	351.0	3513.0	none
41219964	10.0	8790.0		none
41220021	53.0	8411.0		none
41220037	3.0	4334.0		none
41220300	746.0	4120.0	7112.0	none
41220311	35.0	4321.0	475.0	none
41220618	136.0	8299.0	2651.0	none
41220855	44.0	4651.0	6202.0	none
41221283	10.0	2410.0	2511.0	none
41221333	9.0	4540.0		none
41221450	300.0	2732.0	4791.0	none
41221485	288.0	1621.0	7010.0	none
41221657	8.0	6201.0	6202.0	none
41221664	580.0	841.0		none
41223232		551.0		none
41223612	100.0	1721.0	1729.0	none
41223625	268.0	8690.0		none
41223631	250.0	1330.0		none
41223673	100.0	282.0	279.0	none
41223756	410.0	2120.0	8690.0	none
41223852	12.0	4614.0	8299.0	none
41224213	230.0	2222.0	1721.0	none
41224405	581.0	1071.0	5610.0	none
41224524	100.0	8411.0		none
41224987	41.0	8532.0		none
41225235	8.0	9609.0		none
41225323	110.0	1051.0		none
41225506		1721.0		none
41225648		2319.0		none
41225687	58.0	206.0	4675.0	none
41227490	223.0	3250.0	4618.0	none
41227537	85.0	8411.0		none
41227760	159.0	6110.0		none
41228183	10.0	7111.0		none
41228199		241.0		none
41228248	199.0	2431.0		none
41228388	5.0	931.0		none
41228828	1019.0	2229.0		none
41228873	9.0	7112.0		none
41229086	49.0	3101.0		none
41229185	950.0	9004.0		none
41229192	60.0	682.0	1039.0	none
41229231	16.0	9511.0		none
41229394	130.0	1812.0		none
41230011	430.0	6010.0		none
41230029	49.0	2573.0		none
41230309	8.0	3320.0	3313.0	none
41230346	16.0	6201.0	4741.0	none
41231129	15.0	4638.0	4638.0	none
41231455	60126.0	5229.0	4719.0	none
41231945	6279.0	8542.0		none
41232391	19.0	2670.0		none
41232474	5.0	8299.0		none
41232555	11800.0	8422.0		none
41233244	630.0	2059.0		none
41233406	518.0	6419.0	6419.0	none
41233582	665.0	2720.0		none
41233757	5.0	3291.0		none
41233876		692.0		none
41234127	67.0	7311.0	181.0	none
41234284	704.0	6202.0	6201.0	none
41234478	122.0	2229.0		none
41234505	7.0	4674.0	4674.0	none
41234531	10.0	6201.0	2733.0	none
41234979	19.0	1811.0		none
41235094		8621.0		none
41235132	50.0	7219.0	8411.0	none
41235382	34504.0	2110.0	201.0	none
41236459	60.0	4910.0		none
41236554	5.0	8623.0		none
41236732	99.0	2599.0		none
41236977	142.0	2630.0		none
41237083	445.0	3030.0		none
41237224	11.0	2572.0	4752.0	none
41237681	829.0	2899.0	2573.0	none
41238472	450.0	28.0		none
41238618	9.0	2611.0		none
41238631	67.0	2651.0		none
41238844	48.0	8411.0		none
41238892				none
41239268		4741.0		none
41239441	400.0	8413.0		none
41239625	43.0	251.0	24.0	none
41239665	1250.0	2611.0	2229.0	none
41239706	19.0	2571.0		none
41239715		2811.0		none
41239799	2615.0	2815.0	4669.0	none
41240100	15.0	8891.0		none
41240179	5.0	4322.0		none
41240253	123.0	1082.0		none
41240408	1.0	6190.0	6201.0	none
41241691	240.0	2841.0	2611.0	none
41241753	26.0	1320.0		none
41241779	9.0	4674.0	4674.0	none
41241912	5.0	8690.0		none
41242804		452.0		none
41242949	65.0	2511.0	7112.0	none
41243011	10.0	6202.0		none
41243247	5.0			none
41243364	50.0	8532.0		none
41243366	450.0	2593.0	4672.0	none
41243471	267.0	2841.0	4339.0	none
41243721	7633.0	2711.0	2562.0	none
41243743	317.0	4791.0	1330.0	none
41243894	4.0	4778.0	6201.0	none
41243941	23.0	2591.0	4221.0	none
41244304	49.0	28.0		none
41244313	185.0	5030.0	7734.0	none
41244352	205.0	7112.0		none
41244490	2.0	6202.0	477.0	none
41244759	54.0	2815.0	7112.0	none
41244854	501.0	2640.0	4643.0	none
41244862	50.0	494.0	4673.0	none
41245204	49.0	7220.0		none
41245259	110.0	8810.0		none
41245436	64.0	4221.0		none
41246014		4321.0		none
41246341	45.0	2573.0	2562.0	none
41246351	8500.0	8610.0	8690.0	none
41246366	41.0	4642.0		none
41246600	362.0	2813.0		none
41246717	23.0	2711.0	2611.0	none
41246732	276.0	2829.0	293.0	none
41247066	232.0	4649.0		none
41247159	16.0	4666.0	6209.0	none
41247330	5.0			none
41247414	40.0	7219.0		none
41247440	60.0	8299.0	7112.0	none
41247556	199.0	2561.0		none
41247990		4321.0		none
41248026	56.0	4641.0	1392.0	none
41248317	5.0	2611.0		none
41249362	706.0	8411.0		none
41249368	7.0	6201.0	7112.0	none
41249401	67.0	2829.0	2562.0	none
41249464	140.0	2651.0		none
41249521	5.0	7111.0		none
41249778	100.0	451.0	4511.0	none
41249867	13.0	4725.0		none
41250545	45.0	2630.0		none
41250658	3.0	7010.0	812.0	none
41250912	5.0	25.0		none
41250977		2651.0		none
41251325	108.0	2815.0		none
41251367	1400.0	8610.0		none
41251663	35.0	8690.0		none
41251672	134.0	2593.0		none
41251784	43.0	2361.0	4673.0	none
41252082	19.0	2825.0		none
41252106	24655.0	7219.0		none
41252414		3511.0		none
41253002	57.0	4651.0	2651.0	none
41253022	71.0	5911.0	5920.0	none
41253032	545.0	8730.0	8810.0	none
41253279	56.0	892.0		none
41253288	9.0	4646.0		none
41253299	207.0	2732.0		none
41253339		4651.0		none
41253646	315.0	2561.0	2899.0	none
41253877	229.0	4649.0	4665.0	none
41253896	2100.0	8610.0		none
41253958	9.0	1812.0		none
41255139	5.0	4399.0		none
41255766	45.0	2229.0	2219.0	none
41255785	3663.0	2811.0		none
41256053	140.0	2829.0		none
41256202	40.0	2790.0	2620.0	none
41256761	38.0	7112.0	2620.0	none
41257044	314.0	2711.0	2790.0	none
41257173	600.0	7010.0	2892.0	none
41257184	15.0	4669.0		none
41257411	4.0	4711.0	105.0	none
41257540	2.0	4741.0		none
41257586		2221.0		none
41257603	300.0	8542.0		none
41257623	19.0	162.0		none
41257640	10.0	7010.0	6201.0	none
41257976	60.0	1812.0		none
41258107	15500.0	6202.0	4651.0	testing
41258610	19.0	2562.0		none
41258642		2591.0		none
41258654	76.0	2611.0		none
41258738	22.0	4665.0	4649.0	none
41259978	20.0	4321.0		none
41260069	5.0	2511.0		none
41260132	105.0	2899.0	2651.0	none
41260724	501.0	4120.0	4211.0	none
41260801	250.0	1723.0	4791.0	none
41260995	3.0	7311.0	1812.0	none
41261104				none
41261154	5.0	4311.0		none
41261165	267.0	2222.0	2229.0	none
41261298	67.0	9313.0	8551.0	none
41261695	14056.0	8610.0		none
41261716	363.0	8299.0	5229.0	none
41261896	2.0	4719.0		none
41262477	654.0	2896.0		none
41262952	92.0	9601.0	4775.0	none
41263218	14.0	130.0	1089.0	none
41263676	978.0	8810.0	8899.0	none
41263752	5.0	162.0		none
41263887	2.0	4741.0		none
41264803	9.0	6209.0		none
41265204	49.0	2829.0		none
41265328	180.0	4648.0		none
41265948	151.0	2790.0	2732.0	none
41266110	5.0	6910.0		none
41266998	5.0	289.0		none
41267127	5.0	9499.0	4920.0	none
41267469	296.0	731.0	7311.0	none
41267560	3140.0	2120.0		none
41267573	250.0	2420.0		none
41267612		701.0		none
41268302	8983.0	2562.0	7010.0	none
41268392	213.0	2530.0	2529.0	none
41268458	61.0	4651.0	4643.0	none
41268509	95.0	2651.0	4669.0	none
41268781	9.0	6920.0		none
41269307		411.0		none
41269581	3.0	2829.0	3313.0	none
41270025	65.0	2651.0	6201.0	none
41270140	430.0	2229.0	2573.0	none
41270164	5.0	6201.0	4669.0	none
41270300	50.0	9499.0	8720.0	none
41270625	5.0	4322.0		none
41270814	24.0	7112.0		none
41270923	6021.0	4334.0		none
41270954	49.0	3600.0		none
41270985	256.0	2221.0	2222.0	none
41271553	5.0	4322.0		none
41271625	214.0	4651.0		none
41272393	698.0	8610.0	8690.0	none
41272551	146.0	4291.0	2829.0	none
41272939	9.0	4754.0		none
41273250	380.0	8622.0	7120.0	none
41273278	125.0	2899.0	4669.0	none
41273293	19.0	2651.0		none
41273405		2611.0		none
41273472	584.0	6419.0	6619.0	none
41273617	1600.0	8411.0		none
41274503	5.0	411.0		none
41275148	850.0	7219.0		none
41275207	26.0	6202.0	6311.0	none
41275607	150.0	466.0		none
41275712	9.0	2651.0		none
41275904	90.0	3600.0		none
41276039	499.0	275.0		none
41276084	161.0	8542.0		none
41276254	285.0	3513.0	352.0	none
41276622		4643.0		none
41276623	49.0	6110.0		none
41277106	49.0	6419.0		none
41277112		4511.0		none
41277198	2300.0	4120.0	4211.0	none
41277552	2.0	477.0		none
41277571	288.0	6419.0		none
41277845	99.0	2825.0		none
41278009	194.0	1721.0	1729.0	none
41278048	49.0	2511.0		none
41278107		84.0		none
41278465	377.0	4669.0		none
41278480	99.0	3212.0		none
41278532	5.0	4741.0		none
41278744	93.0	5510.0	6420.0	none
41278901	5.0	6202.0		none
41279225	5.0	960.0		none
41279566	5.0	6202.0		none
41279862	28.0	9200.0	4669.0	none
41280015	223.0	2363.0	2361.0	none
41280043		2611.0		none
41280058	194.0	2670.0		none
41280063		2811.0		none
41280908	22.0	2562.0	2849.0	none
41281006	121.0	3511.0	3530.0	none
41281366	161.0	4120.0		none
41281383	165.0	2571.0		none
41281413	1900.0	6419.0		none
41281486	120.0	1071.0	1072.0	none
41281522	100.0	2899.0	2530.0	none
41281652	5.0	32.0		none
41282097	385.0	70.0	6619.0	none
41282269		6831.0		none
41282417		4531.0		none
41282578				none
41283104	377.0	1395.0		none
41283246	20.0	2651.0		none
41283405	2527.0	2711.0	2561.0	none
41283442	1300.0	2319.0		none
41283546	5.0	411.0		none
41283636	5.0	91.0		none
41283886	293.0	2830.0	4661.0	none
41284225		4791.0		none
41284947	21.0	6203.0	4791.0	none
41285586	20.0	6190.0		none
41285607	2455.0	2030.0	4673.0	none
41285821	147.0	2511.0	28.0	none
41286446	18.0	2562.0	2594.0	none
41286458	5.0	1610.0		none
41286476	10.0	841.0		none
41286489	603.0	4931.0		none
41286539	48.0	62.0		none
41286574	49.0	2651.0		none
41286726	1427.0	1089.0	105.0	none
41287027		2611.0		none
41287411	42.0	2670.0		none
41287551	15.0	4651.0	6202.0	none
41287577	5.0	4669.0		none
41288416	35.0	6202.0	6201.0	none
41288452	99.0	2420.0	2512.0	none
41288549	1.0	960.0		none
41288709	85.0	2562.0	6420.0	none
41288753	35.0	2611.0		none
41289111		4773.0		none
41289533	3408.0	4614.0	2630.0	none
41289955		5821.0		none
41290820	187.0	4120.0	2361.0	none
41291019	171.0	2813.0	2812.0	none
41291250		254.0		none
41291406	2.0	6201.0		none
41291800	12.0	4741.0	4762.0	none
41291817	50.0	7112.0	4669.0	none
41291973	19.0	2573.0		none
41292555	5.0			none
41292721	1.0	4321.0	6201.0	none
41292839				none
41292900	780.0	8610.0		none
41293053	99.0	8411.0		none
41293271	19.0	4531.0		none
41293475	31.0	4674.0	4651.0	none
41293568	9.0	6202.0	2620.0	none
41294146	25.0	6201.0	6202.0	none
41294263	38.0	7022.0	8299.0	none
41294543		1722.0		none
41294548	140.0	3299.0		none
41294915	75.0	2593.0		none
41294929	6.0	4614.0	6311.0	none
41295147				none
41295157	4.0	4321.0		none
41295231	180.0	6622.0		none
41295238	46.0	6910.0	6920.0	none
41295312	1.0	4120.0	4391.0	none
41296011	5.0	701.0		none
41296524	2.0	4646.0		none
41297332	5.0	2651.0		none
41297598	49.0	7120.0		none
41297666	144.0	3700.0	8129.0	none
41297674	64.0	9329.0	5610.0	none
41297745		7211.0		none
41298167	25.0	2612.0	2651.0	none
41298220	100.0	8411.0		none
41298316	19.0	812.0	4673.0	none
41298686	28.0	2899.0		none
41298772	29.0	9200.0	9200.0	none
41299157	6.0	4618.0	4614.0	none
41299171				none
41299177	3.0	6820.0	6420.0	none
41299190	26.0	2899.0	4669.0	none
41299226	9.0	2829.0	4669.0	none
41299242	110.0	3511.0	3600.0	none
41299287	44.0	4321.0		none
41299403	156.0	5813.0		none
41299683	5.0	4321.0		none
41299962		36.0		none
41300135	21.0	4321.0		none
41300333	567.0	7219.0		none
41300490	19.0	4652.0		none
41300711	63.0	2550.0		none
41301292	5.0			none
41301342	22.0	4764.0	3012.0	none
41301896	7.0	47.0		none
41301935	1007.0	7219.0		none
41302507	28.0	2511.0		none
41302520	1223.0	3700.0		none
41302578	50.0	4613.0		none
41302593	119.0	9101.0		none
41302673	10.0	6920.0		none
41303009		2511.0		none
41303267	1948.0	22.0		none
41303349	49.0	2841.0		none
41303727	1446.0	2896.0		none
41303801	5.0	2599.0		none
41304214	1300.0	8412.0		none
41304534	25.0	8411.0		none
41304543	41.0	4662.0		none
41304571	19.0	4754.0		none
41304625	4.0	2899.0	3312.0	none
41304722		91.0		none
41305369	3826.0	8542.0	9101.0	none
41305395	330.0	8622.0	7219.0	none
41307102	99.0	28.0		none
41307358	2.0	477.0		none
41307899	1398.0	4741.0	6201.0	none
41307917	44.0	5210.0		none
41307984		2822.0		none
41308011		99.0		none
41308349	42.0	4612.0		none
41308425	77.0	2573.0	4672.0	none
41308989		4643.0		none
41309441	5000.0	1712.0	4649.0	none
41309669	35.0	8690.0		none
41309800	1492.0	7211.0	7219.0	none
41309822	6703.0	8542.0		none
41310450	16.0	4391.0		none
41310698	35.0	9411.0		none
41310908	11.0	8411.0		none
41311132	19.0	2361.0		none
41311354		8541.0		none
41311411		4511.0		none
41311412	6.0	2711.0		none
41311532	30.0	3811.0	3812.0	none
41311573	3100.0	8542.0		none
41311879	1.0	6202.0		none
41311958	5.0	45.0		none
41312075	4.0	8299.0	7490.0	none
41313158	105.0	2561.0	2829.0	none
41313547	42703.0	2910.0		none
41313777	7.0	2511.0		none
41313850	12.0	2651.0	2620.0	none
41313890	885.0	4639.0	7010.0	none
41313918	3.0	5811.0	6202.0	none
41314345	52.0	7219.0	6202.0	none
41314429		1011.0		none
41314537	15.0	4741.0	4651.0	none
41314646	253.0	222.0	4649.0	none
41314650		701.0		none
41315378	5.0	181.0		none
41315490		701.0		none
41315589	49.0	2829.0		none
41315674		4643.0		none
41315764	81.0	5510.0	5610.0	none
41316051	80.0	2593.0		none
41316651	137.0	7010.0	4690.0	none
41316702	330.0	2894.0	4669.0	none
41317108	50.0	94.0		none
41317198		2894.0		none
41317438	9.0	24.0		none
41317651	140.0	2825.0	7112.0	none
41317798	193.0	7112.0		none
41317799	60.0	2630.0	4614.0	none
41317900	1280.0	8542.0		none
41318057	107.0	2222.0	4669.0	none
41319155	5.0	9609.0		none
41319488	1000.0	2841.0		none
41319878	6723.0	8542.0		none
41320153	260.0	2611.0	4614.0	none
41320232	13.0	1812.0	9609.0	none
41320442		4741.0		none
41320502	5.0	9319.0		none
41320711	21.0	3299.0		none
41321338	706.0	4621.0	1091.0	none
41321361	1737.0	6511.0	6619.0	none
41321921	400.0	2561.0		none
41321971	10.0	2599.0		none
41321993		4673.0		none
41321995		302.0		none
41322119	43.0	8291.0	9609.0	none
